17374	[0, 3609, 118, 1459, 1643, 221, 45666, 13, 496, 7713, 2156, 8, 83, 739, 346, 9, 25466, 8, 25454, 2665, 2156, 680, 20, 2124, 1080, 15, 5, 44506, 9, 3345, 36, 11878, 3513, 5416, 726, 12, 725, 677, 757, 4839, 25606, 5, 5654, 338, 6481, 36, 10019, 5654, 338, 4110, 4839, 25606, 5, 211, 6498, 7204, 36, 10019, 9982, 2001, 1210, 4839, 25606, 5, 7780, 211, 4324, 36, 2060, 922, 11551, 121, 3916, 726, 12, 17488, 6841, 4839, 25606, 5, 7780, 496, 1080, 36, 6916, 20623, 7517, 4839, 25606, 8, 10, 739, 346, 9, 28893, 2156, 217, 15, 5, 1255, 2156, 54, 32, 6051, 36, 179, 746, 9, 4839, 11, 2568, 632, 4583, 479, 2]	[42, 43, 44]	[16]	12
17374	[0, 3609, 118, 1459, 1643, 3921, 20155, 11, 496, 15445, 89, 32, 10, 739, 346, 9, 25466, 8, 2715, 2665, 6, 101, 5, 496, 1080, 13, 2715, 9307, 11, 3345, 36, 6728, 24256, 1210, 1076, 12, 725, 677, 757, 4839, 25606, 20, 5654, 338, 6481, 36, 20, 5654, 338, 1643, 4839, 25606, 20, 211, 6498, 1643, 36, 12153, 344, 2001, 853, 4839, 25606, 20, 2374, 211, 5037, 36, 2060, 6588, 5104, 121, 3916, 1076, 27144, 17488, 6841, 4839, 25606, 20, 2715, 6947, 815, 36, 12153, 22721, 10810, 4839, 2156, 8, 10, 650, 346, 9, 643, 6, 818, 7, 5, 5239, 6, 61, 585, 36, 179, 171, 400, 2192, 43, 11, 5, 485, 107, 4, 2]	[42, 43, 44]	[16]	12
17374	[0, 3609, 118, 1459, 1643, 3921, 20155, 11, 496, 15445, 345, 16, 10, 1233, 889, 9, 25466, 8, 15014, 1799, 6, 217, 5, 1505, 11753, 13, 1557, 7229, 11, 3345, 36, 12153, 16125, 1210, 1076, 12, 725, 677, 757, 4839, 25606, 5, 5654, 338, 6481, 36, 12153, 5654, 338, 19612, 4839, 25606, 5, 211, 6498, 7204, 36, 12153, 344, 2001, 853, 4839, 25606, 5, 2715, 211, 6498, 36, 2060, 41757, 417, 121, 3916, 1076, 27144, 250, 3916, 4839, 25606, 5, 2715, 2715, 815, 36, 12153, 6579, 10810, 4839, 25606, 2704, 10, 739, 333, 9, 28893, 14096, 818, 457, 5, 3597, 2156, 144, 949, 917, 624, 1337, 559, 1134, 6, 11, 485, 400, 1727, 4, 2]	[42, 43, 44]	[16]	12
17374	[0, 3609, 118, 1459, 1643, 3921, 20155, 11, 7780, 15445, 345, 21, 10, 1233, 346, 9, 25466, 8, 25454, 1799, 2156, 31, 5, 2124, 6481, 13, 2715, 18204, 9, 3345, 36, 9249, 4947, 1210, 726, 12, 725, 677, 757, 4839, 25606, 5, 5654, 338, 6481, 36, 20, 5654, 338, 11753, 4839, 25606, 5, 211, 6498, 1643, 36, 12153, 344, 3707, 118, 4839, 25606, 5, 15014, 211, 6498, 41006, 2060, 417, 922, 121, 2089, 726, 12, 17488, 6841, 4839, 47162, 20, 2715, 496, 1080, 41006, 6916, 22721, 10810, 4839, 25606, 25606, 10, 1233, 346, 9, 28893, 8, 81, 15, 5, 10039, 36, 8155, 32, 2222, 9, 5, 5454, 28653, 4839, 12728, 5, 7780, 1727, 4, 2]	[42, 43, 44]	[16]	12
17374	[0, 3609, 118, 1459, 1643, 3921, 20155, 11, 7780, 15445, 345, 32, 10, 739, 1530, 9, 25466, 8, 3458, 1134, 6, 101, 5, 2124, 1080, 13, 25466, 6299, 9, 3345, 36, 11878, 16125, 1210, 726, 12, 725, 677, 757, 4839, 25606, 5, 5654, 338, 6481, 36, 12153, 10738, 2001, 271, 4839, 25606, 5, 211, 6498, 11753, 36, 6728, 344, 2001, 271, 31311, 25606, 5, 2374, 211, 6498, 36, 2060, 118, 128, 791, 3916, 726, 12, 5096, 179, 4839, 25606, 5, 4681, 6947, 11753, 1640, 20442, 20623, 10810, 4839, 25606, 8, 10, 739, 346, 9, 28893, 2156, 59, 457, 5, 3597, 36, 8155, 32, 2222, 9, 538, 7289, 2192, 4839, 11, 5, 7780, 1727, 4, 2]	[42, 43, 44]	[16]	12
17374	[0, 3609, 118, 1459, 1643, 3921, 20155, 11, 7780, 15445, 345, 32, 10, 1197, 346, 9, 25466, 8, 2715, 1799, 2156, 13953, 5, 2124, 1674, 13, 1557, 7229, 11, 3345, 36, 11878, 3513, 5416, 1076, 12, 487, 2401, 338, 4839, 25606, 5, 5654, 338, 6481, 36, 12153, 5654, 338, 1543, 4839, 25606, 5, 211, 6498, 1080, 36, 12153, 344, 2001, 271, 4839, 25606, 5, 496, 211, 5037, 36, 9163, 12, 250, 2070, 8467, 726, 12, 5096, 853, 4839, 25606, 5, 7780, 496, 1643, 36, 23470, 248, 1543, 4839, 479, 178, 10, 1197, 346, 9, 28893, 20189, 818, 457, 5, 3202, 36, 8, 2736, 4844, 11, 70, 400, 3233, 238, 11, 7780, 937, 1727, 479, 2]	[42, 43, 44]	[16]	12
17374	[0, 3609, 118, 1459, 1643, 3921, 20155, 11, 7780, 15445, 2156, 217, 10, 739, 346, 9, 25466, 8, 3458, 1799, 2156, 101, 5, 22110, 7204, 286, 2715, 1659, 11, 3345, 36, 9249, 1222, 1210, 18392, 12, 725, 677, 757, 4839, 25606, 5, 5654, 338, 6481, 36, 20, 5654, 338, 11753, 4839, 25606, 5, 211, 6498, 1643, 36, 6916, 5977, 2001, 1512, 4839, 25606, 5, 496, 211, 6498, 36, 2060, 1438, 329, 121, 3916, 1076, 12, 30907, 2478, 4839, 25606, 5, 7780, 496, 1643, 36, 20929, 248, 10810, 43, 2156, 8, 10, 239, 3164, 9, 28893, 36, 81, 457, 43, 8, 167, 54, 32, 2171, 11, 25466, 538, 1799, 585, 13, 42, 76, 4, 36, 2]	[42, 43, 44]	[16]	12
17374	[0, 3609, 118, 1459, 1643, 3921, 20155, 13, 496, 3389, 7713, 2156, 83, 739, 346, 9, 25466, 8, 2715, 1799, 6, 217, 5, 496, 1080, 13, 496, 33219, 9, 3345, 36, 6728, 4947, 625, 1076, 12, 725, 677, 757, 4839, 25606, 20, 5654, 338, 6481, 36, 20, 5654, 338, 11753, 4839, 25606, 5, 289, 5416, 1643, 36, 12153, 9982, 2001, 1512, 4839, 25606, 20, 496, 344, 20339, 36, 2060, 417, 922, 121, 3916, 726, 27144, 15426, 1543, 4839, 25606, 20, 3345, 496, 6137, 36, 20929, 25391, 1594, 4839, 25606, 178, 83, 739, 346, 9, 28893, 2156, 59, 457, 5, 3597, 6, 54, 58, 2171, 11, 1337, 400, 1799, 6, 12728, 11, 7179, 1727, 4, 2]	[42, 43, 44]	[16]	12
17374	[0, 3609, 118, 1459, 1643, 3921, 20155, 13, 496, 3389, 15445, 2156, 10, 1233, 889, 9, 25466, 8, 15014, 1799, 4832, 25606, 5, 1505, 1674, 9174, 5, 331, 9, 28294, 36, 9249, 1222, 1210, 1076, 12, 725, 677, 757, 4839, 25606, 5, 5654, 338, 6481, 36, 10019, 5654, 338, 18897, 31311, 25606, 5, 211, 6498, 1643, 36, 4110, 344, 2001, 271, 4839, 25606, 5, 7780, 211, 6498, 36, 13112, 15609, 1437, 48618, 625, 726, 12, 32361, 6182, 238, 25606, 5, 3345, 496, 10410, 36, 23470, 20623, 7517, 43, 25606, 8, 10, 739, 346, 9, 2261, 31, 823, 70, 5, 3806, 36, 8155, 32, 2171, 11, 49, 400, 1799, 31311, 11, 2568, 7179, 4583, 4832, 2]	[42, 43, 44]	[16]	12
17374	[0, 3609, 118, 1459, 1643, 3921, 20155, 13, 496, 7713, 345, 18, 10, 1197, 3782, 9, 25466, 8, 2715, 1572, 2156, 217, 5, 2124, 1080, 9, 2715, 331, 9, 3345, 36, 9249, 1222, 1210, 1076, 12, 725, 677, 757, 4839, 25606, 5, 5654, 338, 6481, 36, 20, 5654, 1069, 1643, 4839, 25606, 5, 211, 6498, 7204, 36, 12153, 9982, 108, 757, 4839, 25606, 7780, 2715, 211, 6498, 36, 13112, 257, 12, 791, 3916, 1076, 12, 5096, 47019, 4839, 25606, 5, 7780, 2715, 1643, 36, 12153, 20623, 10810, 4839, 25606, 8, 10, 1197, 3782, 9, 15014, 1572, 11, 12748, 10, 1984, 1640, 61, 1171, 6299, 31, 1337, 632, 1799, 4839, 11, 5, 2568, 1727, 4, 2]	[42, 43, 44]	[16]	12
17374	[0, 3609, 118, 1459, 1643, 3921, 20155, 13, 496, 7713, 2156, 566, 5, 1197, 346, 9, 25466, 8, 9954, 1134, 6, 32, 5, 2124, 1080, 13, 2715, 35342, 11, 3345, 36, 9249, 1222, 967, 1076, 12, 565, 2401, 1439, 4839, 25606, 5, 5654, 338, 6481, 36, 20, 5654, 338, 11753, 4839, 25606, 5, 211, 6498, 11753, 36, 726, 525, 1584, 895, 4839, 25606, 20, 496, 211, 6498, 36, 13112, 417, 922, 1180, 506, 1076, 128, 791, 35221, 4839, 25606, 20, 7780, 3346, 1643, 36, 726, 234, 7146, 4839, 25606, 8, 10, 1197, 346, 9, 28893, 12748, 59, 457, 49, 2261, 36, 8155, 32, 3382, 11, 430, 7289, 2192, 43, 13, 499, 632, 1727, 4, 2]	[42, 43, 44]	[16]	12
17374	[0, 3609, 118, 1459, 1643, 3921, 20155, 13, 496, 15445, 89, 32, 10, 372, 346, 9, 25466, 8, 3458, 7467, 131, 101, 5, 1292, 1674, 13, 2715, 35342, 11, 3345, 36, 9249, 1222, 1210, 1076, 12, 725, 677, 757, 4839, 25606, 5, 5654, 338, 6481, 36, 12153, 10738, 338, 36418, 4839, 25606, 5, 211, 6498, 1080, 36, 6728, 344, 2001, 271, 36418, 25606, 5, 15014, 211, 5003, 36, 2060, 41757, 417, 121, 21094, 41, 12, 11478, 6182, 4839, 25606, 5, 25466, 496, 1674, 36, 12153, 20623, 10810, 4839, 25606, 8, 5, 739, 1530, 9, 2261, 11, 5, 11, 5, 537, 2156, 54, 32, 878, 23, 1337, 400, 1389, 8, 23, 5, 2568, 1727, 4, 2]	[42, 43, 44]	[16]	12
17374	[0, 3609, 118, 1459, 1643, 3921, 20155, 13, 496, 15445, 345, 16, 10, 1197, 2621, 9, 25466, 8, 9954, 1799, 2156, 217, 5, 2124, 1080, 13, 2715, 18204, 11, 2875, 36, 11878, 24256, 27719, 1076, 12, 725, 677, 7517, 4839, 25606, 5, 5654, 338, 6481, 36, 10019, 5654, 338, 19612, 4839, 25606, 5, 211, 15202, 1643, 36, 6728, 9982, 2001, 1210, 4839, 25606, 5, 2374, 211, 6498, 36, 2060, 417, 922, 2070, 8467, 1076, 12, 30907, 625, 4839, 25606, 5, 4681, 496, 1643, 48794, 12153, 20623, 7517, 4839, 25606, 8, 10, 1197, 346, 9, 28893, 442, 62, 457, 5, 2261, 36, 50, 537, 4844, 11, 1402, 400, 3233, 4839, 11, 2568, 5807, 1727, 4, 2]	[42, 43, 44]	[16]	12
17374	[0, 3609, 118, 1459, 1643, 3921, 20155, 13, 496, 15445, 345, 32, 10, 739, 346, 9, 25466, 8, 9954, 1799, 2156, 13953, 4832, 5, 11753, 13, 1557, 7229, 9, 3029, 36, 11878, 24256, 1210, 726, 12, 725, 677, 12934, 4839, 25606, 726, 5654, 338, 6481, 36, 726, 5654, 338, 6481, 4839, 25606, 5, 211, 6498, 11753, 36, 12153, 9982, 31341, 1543, 4839, 25606, 5, 2715, 344, 6498, 36, 2060, 41757, 462, 1717, 3916, 726, 12, 5096, 853, 4839, 25606, 5, 2715, 496, 11753, 36, 12153, 234, 16151, 4839, 25606, 8, 10, 739, 346, 9, 2261, 11, 81, 9, 537, 8204, 25606, 209, 680, 2261, 11, 484, 632, 1727, 2261, 11, 484, 5541, 1727, 4, 2]	[42, 43, 44]	[16]	12
17374	[0, 3609, 118, 1459, 1643, 3921, 20155, 13, 496, 15445, 345, 32, 10, 739, 346, 9, 25466, 8, 15014, 1799, 2156, 217, 5, 2124, 1080, 13, 2715, 4702, 6, 3345, 36, 6728, 24256, 27719, 1076, 12, 725, 677, 757, 4839, 25606, 5, 5654, 338, 6481, 36, 10019, 5654, 338, 18897, 4839, 25606, 5, 211, 15202, 1643, 36, 12153, 525, 1120, 1512, 4839, 25606, 5, 2715, 211, 6498, 36, 2060, 417, 922, 1717, 3916, 1076, 12, 9064, 12451, 4839, 25606, 20, 15014, 2715, 1332, 36, 20442, 22721, 10810, 4839, 25606, 8, 182, 239, 346, 9, 12568, 2156, 823, 457, 14, 10301, 82, 36, 19, 12568, 11, 171, 632, 1799, 4839, 11, 986, 632, 4583, 4, 2]	[42, 43, 44]	[16]	12
17374	[0, 3609, 118, 1459, 1643, 3921, 20155, 13, 496, 15445, 345, 32, 10, 739, 1280, 9, 25466, 8, 9954, 1799, 2156, 217, 5, 496, 1148, 13, 2715, 13340, 9, 3345, 36, 9249, 1222, 1210, 9249, 12, 725, 677, 757, 4839, 25606, 5, 5654, 338, 6481, 36, 5, 5654, 338, 1643, 4839, 25606, 15014, 211, 6498, 6481, 36, 10019, 525, 2001, 16367, 4839, 25606, 5, 15014, 211, 6498, 36, 121, 2089, 36, 121, 2089, 1076, 12, 32361, 6182, 4839, 47162, 5, 2715, 22110, 1643, 36, 10019, 22721, 1843, 4839, 25606, 463, 10, 739, 346, 9, 2261, 6, 818, 15, 42, 8576, 6, 54, 32, 878, 11, 1337, 632, 1799, 8, 11, 5, 11430, 1727, 4, 2]	[42, 43, 44]	[16]	12
17374	[0, 3609, 118, 1459, 1643, 3921, 20155, 13, 496, 15445, 345, 32, 10, 1197, 346, 9, 25466, 8, 2715, 1134, 6, 217, 5, 1505, 1674, 9, 1557, 1643, 9, 3345, 36, 9249, 4947, 1210, 1076, 12, 725, 677, 757, 4839, 25606, 20, 5654, 338, 6481, 36, 10019, 5654, 338, 9665, 4839, 25606, 5, 211, 6498, 1643, 36, 4110, 525, 7669, 7506, 4839, 25606, 5, 7780, 211, 6498, 36, 121, 21094, 12, 121, 3916, 1076, 128, 32361, 5416, 4839, 25606, 5, 7780, 1557, 1643, 48794, 20442, 6579, 10810, 4839, 25606, 8, 5, 1197, 346, 9, 28893, 11, 818, 70, 5, 10453, 36, 54, 2736, 2261, 11, 430, 7289, 1134, 4839, 148, 5, 7179, 1727, 4, 2]	[42, 43, 44]	[16]	12
17374	[0, 3609, 118, 1459, 1643, 3921, 20155, 13, 496, 15445, 1216, 32, 10, 739, 346, 9, 25466, 8, 25454, 1134, 6, 13953, 20, 2124, 11753, 13, 10, 7543, 11, 17639, 36, 9249, 1222, 1210, 1076, 12, 387, 281, 7517, 4839, 131, 5, 5654, 338, 6481, 36, 12153, 5654, 338, 1543, 4839, 25606, 5, 211, 6498, 7204, 36, 12153, 1209, 281, 757, 4839, 25606, 5, 2374, 211, 6498, 36, 2060, 808, 922, 121, 3916, 1076, 12, 32361, 6182, 31311, 25606, 5, 2715, 496, 10410, 41006, 12153, 22721, 10810, 4839, 25606, 25606, 10, 739, 346, 9, 28893, 11, 5, 442, 9, 2261, 2156, 54, 32, 2171, 11, 49, 400, 1822, 8, 11, 400, 8185, 32443, 479, 2]	[42, 43, 44]	[16]	12
17374	[0, 3609, 118, 1459, 1643, 3921, 20155, 13, 496, 15445, 1216, 32, 10, 1233, 346, 9, 25466, 8, 9954, 1799, 2156, 217, 10, 17242, 11753, 13, 2715, 3941, 11, 3345, 36, 9249, 1222, 1210, 1076, 12, 725, 677, 757, 4839, 2156, 5, 5654, 338, 6481, 36, 10019, 5654, 338, 1543, 4839, 25606, 5, 211, 6498, 1643, 36, 6728, 525, 7669, 1512, 4839, 25606, 5, 15014, 211, 6498, 36, 121, 5471, 895, 121, 5471, 1076, 12, 32361, 6182, 4839, 25606, 41, 9954, 496, 11753, 36, 12153, 234, 10810, 43, 25606, 8, 10, 739, 346, 9, 26729, 14096, 823, 457, 9, 1799, 36, 8155, 2736, 2261, 31, 484, 632, 2192, 43, 11, 2568, 632, 729, 4, 2]	[42, 43, 44]	[16]	12
17374	[0, 3609, 118, 1459, 1643, 3921, 20155, 13, 496, 15445, 1216, 1165, 10, 1810, 1186, 9, 25466, 8, 15014, 1799, 6, 101, 20, 2124, 11753, 15, 496, 15445, 11, 3345, 36, 9249, 4947, 1210, 1076, 12, 725, 677, 757, 4839, 8, 5, 5654, 338, 6481, 36, 5, 5654, 338, 11753, 4839, 25606, 5, 211, 6498, 7204, 36, 12153, 9982, 2001, 1512, 4839, 25606, 5, 15014, 211, 6498, 36, 121, 2089, 36, 791, 2089, 1076, 12, 17488, 6841, 4839, 25606, 5, 32471, 2715, 1643, 36, 12153, 234, 22805, 4839, 25606, 19, 10, 1233, 346, 9, 390, 14096, 81, 457, 5, 2261, 36, 50, 559, 917, 11, 1337, 632, 1727, 4839, 13, 5, 632, 1727, 4, 2]	[42, 43, 44]	[16]	12
17374	[0, 3609, 118, 1459, 1643, 3921, 20155, 13, 3345, 35, 1216, 32, 10, 650, 889, 9, 25466, 8, 15014, 1799, 6, 217, 5, 496, 10410, 13, 2715, 17639, 11, 3345, 36, 4896, 24256, 39544, 1076, 12, 725, 677, 12934, 4839, 25606, 20, 5654, 338, 6481, 36, 10019, 5654, 1069, 2636, 4839, 25606, 5, 344, 6498, 1080, 36, 10019, 5977, 2001, 853, 4839, 25606, 5, 7780, 344, 20339, 36, 121, 3916, 1437, 2537, 338, 726, 12, 32361, 6182, 4839, 25606, 5, 7780, 496, 1643, 36, 20442, 25391, 10810, 4839, 25606, 8, 10, 650, 346, 9, 28893, 14096, 818, 457, 42, 889, 36, 10010, 32, 2222, 11, 144, 400, 2192, 43, 11, 2568, 632, 1727, 131, 2]	[42, 43, 44]	[16]	12
17374	[0, 3609, 118, 1459, 1643, 3921, 20155, 13, 3345, 479, 345, 32, 10, 739, 346, 9, 25466, 8, 25454, 1799, 2156, 13953, 5, 2124, 1080, 13, 25466, 17639, 11, 3345, 36, 11878, 16125, 10071, 1615, 12, 725, 625, 9665, 4839, 25606, 20, 5654, 338, 6481, 36, 20, 5654, 338, 1080, 4839, 25606, 5, 19257, 6498, 1643, 36, 12153, 525, 2001, 1069, 4839, 25606, 5, 726, 289, 2583, 36, 2060, 41757, 417, 121, 3916, 1615, 27144, 250, 10713, 4839, 131, 5, 7780, 496, 1643, 36, 6916, 234, 16151, 4839, 25606, 8, 10, 739, 346, 9, 28893, 14096, 81, 457, 5, 1983, 36, 8155, 32, 15450, 198, 1337, 7289, 1134, 43, 11, 499, 7780, 1727, 4, 2]	[42, 43, 44]	[16]	12
17374	[0, 3609, 118, 1459, 1643, 3921, 20155, 13, 3345, 4832, 1216, 1171, 10, 739, 346, 9, 25466, 8, 2715, 1134, 2156, 217, 5, 22110, 7204, 13, 2715, 35342, 11, 3345, 36, 9249, 1222, 1210, 1076, 12, 725, 677, 6841, 4839, 25606, 5, 5654, 338, 6481, 36, 20, 5654, 338, 1643, 4839, 25606, 5, 211, 6498, 1080, 36, 12153, 344, 3707, 1512, 4839, 25606, 5, 496, 211, 6498, 36, 2060, 6588, 337, 1180, 298, 1076, 12, 32361, 6182, 43, 25606, 5, 7780, 496, 6137, 1640, 12153, 25391, 10810, 4839, 131, 8, 10, 739, 346, 9, 20673, 36, 59, 11, 42, 889, 8, 54, 1059, 22518, 13, 49, 7289, 1134, 43, 11, 5, 94, 2202, 4, 2]	[42, 43, 44]	[16]	12
